,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,Overtime_Hours,Log_avg_hours,Norm_satisfaction,Norm_evaluation,Poly_0,Poly_1,Poly_2,Poly_3,Poly_4,job_satisfaction,salary_multiplier,years_since_promotion
1732,0.84,0.97,5.0,256.0,5.0,0.0,1.0,0.0,support,low,156.0,5.54907608489522,0.824175824175824,0.953125,0.37,0.53,0.1369,0.1961,0.28090000000000004,0.8148,,5.0
1733,0.42,0.52,2.0,160.0,3.0,0.0,1.0,0.0,support,low,120.0,5.081404364984463,0.36263736263736257,0.25,0.46,0.5,0.2116,0.23,0.25,0.2184,,3.0
1734,0.11,0.88,7.0,275.0,4.0,0.0,1.0,0.0,support,low,135.0,5.62040086571715,0.021978021978021983,0.8125,0.1,0.89,0.010000000000000002,0.08900000000000001,0.7921,0.0968,,4.0
1735,0.38,0.46,2.0,160.0,3.0,0.0,1.0,0.0,support,low,120.0,5.081404364984463,0.31868131868131866,0.15625,0.37,0.46,0.1369,0.17020000000000002,0.2116,0.1748,,3.0
1736,0.11,0.96,7.0,244.0,4.0,0.0,1.0,0.0,support,low,104.0,5.501258210544727,0.021978021978021983,0.9375,0.4,0.48,0.16000000000000003,0.192,0.2304,0.1056,,4.0
1737,0.1,0.83,6.0,271.0,4.0,0.0,1.0,0.0,technical,medium,151.0,5.605802066295998,0.010989010989011005,0.734375,0.09,0.78,0.0081,0.0702,0.6084,0.083,,4.0
1738,0.86,0.88,5.0,268.0,5.0,0.0,1.0,0.0,technical,medium,168.0,5.594711379601839,0.846153846153846,0.8125,0.11,0.89,0.0121,0.0979,0.7921,0.7568,,5.0
1739,0.91,1.0,4.0,253.0,5.0,1.0,1.0,0.0,technical,medium,173.0,5.537334267018537,0.901098901098901,1.0,0.39,0.48,0.1521,0.1872,0.2304,0.91,,5.0
1740,0.37,0.53,2.0,140.0,3.0,0.0,1.0,0.0,management,medium,100.0,4.948759890378168,0.30769230769230765,0.265625,0.89,0.96,0.7921,0.8543999999999999,0.9216,0.1961,,3.0
1741,0.46,0.5,2.0,146.0,3.0,0.0,1.0,0.0,IT,medium,106.0,4.990432586778736,0.4065934065934066,0.21875,0.09,0.91,0.0081,0.0819,0.8281000000000001,0.23,,3.0
1742,0.1,0.89,6.0,259.0,5.0,0.0,1.0,0.0,IT,medium,139.0,5.560681631015528,0.010989010989011005,0.828125,0.88,0.97,0.7744,0.8536,0.9409,0.08900000000000001,,5.0
1743,0.37,0.46,2.0,127.0,3.0,0.0,1.0,0.0,IT,medium,87.0,4.852030263919617,0.30769230769230765,0.15625,0.11,0.9,0.0121,0.099,0.81,0.17020000000000002,,3.0
1744,0.4,0.48,2.0,161.0,3.0,0.0,1.0,0.0,IT,medium,121.0,5.087596335232384,0.34065934065934067,0.1875,0.1,0.95,0.010000000000000002,0.095,0.9025,0.192,,3.0
1745,0.09,0.78,6.0,260.0,4.0,0.0,1.0,0.0,IT,medium,140.0,5.564520407322694,0.0,0.65625,0.91,1.0,0.8281000000000001,0.91,1.0,0.0702,,4.0
1746,0.11,0.89,6.0,272.0,4.0,0.0,1.0,0.0,product_mng,medium,152.0,5.60947179518496,0.021978021978021983,0.828125,0.44,0.52,0.1936,0.2288,0.27040000000000003,0.0979,,4.0
1747,0.39,0.48,2.0,159.0,3.0,0.0,1.0,0.0,product_mng,medium,119.0,5.075173815233827,0.32967032967032966,0.1875,0.63,0.76,0.39690000000000003,0.4788,0.5776,0.1872,,3.0
1748,0.89,0.96,4.0,219.0,6.0,0.0,1.0,0.0,product_mng,medium,139.0,5.393627546352362,0.879120879120879,0.9375,0.1,0.87,0.010000000000000002,0.08700000000000001,0.7569,0.8543999999999999,,6.0
1749,0.09,0.91,6.0,243.0,4.0,0.0,1.0,0.0,product_mng,high,123.0,5.497168225293202,0.0,0.859375,0.36,0.51,0.1296,0.18359999999999999,0.2601,0.0819,,4.0
1750,0.88,0.97,4.0,255.0,5.0,1.0,1.0,0.0,IT,low,175.0,5.545177444479562,0.868131868131868,0.953125,0.45,0.51,0.2025,0.2295,0.2601,0.8536,,5.0
1751,0.11,0.9,7.0,245.0,4.0,0.0,1.0,0.0,RandD,medium,105.0,5.5053315359323625,0.021978021978021983,0.84375,0.73,1.0,0.5328999999999999,0.73,1.0,0.099,,4.0
1752,0.1,0.95,6.0,264.0,5.0,0.0,1.0,0.0,RandD,medium,144.0,5.579729825986222,0.010989010989011005,0.921875,0.37,0.55,0.1369,0.20350000000000001,0.30250000000000005,0.095,,5.0
1753,0.91,1.0,4.0,245.0,6.0,0.0,1.0,0.0,RandD,medium,165.0,5.5053315359323625,0.901098901098901,1.0,0.09,0.85,0.0081,0.0765,0.7224999999999999,0.91,,6.0
1754,0.44,0.52,2.0,137.0,3.0,0.0,1.0,0.0,RandD,medium,97.0,4.927253685157205,0.3846153846153846,0.25,0.41,0.71,0.16809999999999997,0.29109999999999997,0.5041,0.2288,,3.0
1755,0.63,0.76,2.0,157.0,4.0,0.0,1.0,0.0,RandD,low,117.0,5.062595033026967,0.5934065934065933,0.625,0.72,1.0,0.5184,0.72,1.0,0.4788,,4.0
1756,0.1,0.87,7.0,247.0,4.0,0.0,1.0,0.0,marketing,low,107.0,5.5134287461649825,0.010989010989011005,0.796875,0.36,0.54,0.1296,0.19440000000000002,0.2916,0.08700000000000001,,4.0
1757,0.36,0.51,2.0,144.0,3.0,0.0,1.0,0.0,sales,low,104.0,4.976733742420574,0.29670329670329665,0.234375,0.9,1.0,0.81,0.9,1.0,0.18359999999999999,,3.0
1758,0.45,0.51,2.0,149.0,3.0,0.0,1.0,0.0,accounting,low,109.0,5.0106352940962555,0.3956043956043956,0.234375,0.44,0.56,0.1936,0.24640000000000004,0.31360000000000005,0.2295,,3.0
1759,0.73,1.0,5.0,253.0,6.0,0.0,1.0,0.0,support,low,153.0,5.537334267018537,0.7032967032967032,1.0,0.78,0.95,0.6084,0.741,0.9025,0.73,,6.0
1760,0.37,0.55,2.0,140.0,3.0,0.0,1.0,0.0,technical,low,100.0,4.948759890378168,0.30769230769230765,0.2968750000000001,0.37,0.52,0.1369,0.19240000000000002,0.27040000000000003,0.20350000000000001,,3.0
1761,0.09,0.85,7.0,307.0,4.0,0.0,1.0,0.0,management,low,167.0,5.730099782973574,0.0,0.765625,0.4,0.47,0.16000000000000003,0.188,0.22089999999999999,0.0765,,4.0
1762,0.41,0.71,3.0,205.0,4.0,0.0,1.0,0.0,marketing,low,145.0,5.327876168789581,0.35164835164835156,0.546875,0.84,1.0,0.7055999999999999,0.84,1.0,0.29109999999999997,,4.0
1763,0.72,1.0,5.0,234.0,5.0,0.0,1.0,0.0,marketing,low,134.0,5.459585514144159,0.6923076923076922,1.0,0.09,0.86,0.0081,0.0774,0.7395999999999999,0.72,,5.0
1764,0.36,0.54,2.0,127.0,3.0,0.0,1.0,0.0,marketing,low,87.0,4.852030263919617,0.29670329670329665,0.28125,0.83,0.93,0.6889,0.7719,0.8649000000000001,0.19440000000000002,,3.0
1765,0.9,1.0,4.0,229.0,5.0,0.0,1.0,0.0,sales,low,149.0,5.438079308923196,0.8901098901098901,1.0,0.11,0.87,0.0121,0.0957,0.7569,0.9,,5.0
1766,0.44,0.56,2.0,141.0,3.0,0.0,1.0,0.0,sales,low,101.0,4.955827057601261,0.3846153846153846,0.3125000000000001,0.37,0.5,0.1369,0.185,0.25,0.24640000000000004,,3.0
1767,0.78,0.95,4.0,260.0,5.0,0.0,1.0,0.0,sales,low,180.0,5.564520407322694,0.7582417582417582,0.921875,0.09,0.93,0.0081,0.0837,0.8649000000000001,0.741,,5.0
1768,0.37,0.52,2.0,141.0,3.0,0.0,1.0,0.0,sales,low,101.0,4.955827057601261,0.30769230769230765,0.25,0.43,0.47,0.18489999999999998,0.20209999999999997,0.22089999999999999,0.19240000000000002,,3.0
1769,0.4,0.47,2.0,144.0,3.0,1.0,1.0,0.0,sales,low,104.0,4.976733742420574,0.34065934065934067,0.171875,0.39,0.56,0.1521,0.21840000000000004,0.31360000000000005,0.188,,3.0
1770,0.84,1.0,5.0,250.0,5.0,0.0,1.0,0.0,sales,low,150.0,5.5254529391317835,0.824175824175824,1.0,0.85,0.9,0.7224999999999999,0.765,0.81,0.84,,5.0
1771,0.09,0.86,6.0,245.0,4.0,0.0,1.0,0.0,sales,low,125.0,5.5053315359323625,0.0,0.78125,0.38,0.52,0.1444,0.1976,0.27040000000000003,0.0774,,4.0
1772,0.83,0.93,4.0,269.0,5.0,0.0,1.0,0.0,sales,low,189.0,5.598421958998375,0.8131868131868131,0.890625,0.76,0.84,0.5776,0.6384,0.7055999999999999,0.7719,,5.0
1773,0.11,0.87,6.0,273.0,4.0,0.0,1.0,0.0,sales,low,153.0,5.6131281063880705,0.021978021978021983,0.796875,0.44,0.51,0.1936,0.22440000000000002,0.2601,0.0957,,4.0
1774,0.37,0.5,2.0,142.0,3.0,0.0,1.0,0.0,sales,low,102.0,4.962844630259907,0.30769230769230765,0.21875,0.73,1.0,0.5328999999999999,0.73,1.0,0.185,,3.0
1775,0.09,0.93,6.0,273.0,5.0,0.0,1.0,0.0,sales,low,153.0,5.6131281063880705,0.0,0.890625,0.43,0.53,0.18489999999999998,0.22790000000000002,0.28090000000000004,0.0837,,5.0
1776,0.43,0.47,2.0,248.0,2.0,0.0,1.0,0.0,sales,medium,208.0,5.517452896464707,0.3736263736263736,0.171875,0.43,0.51,0.18489999999999998,0.2193,0.2601,0.20209999999999997,,2.0
1777,0.39,0.56,2.0,147.0,3.0,0.0,1.0,0.0,sales,medium,107.0,4.997212273764115,0.32967032967032966,0.3125000000000001,0.09,0.96,0.0081,0.08639999999999999,0.9216,0.21840000000000004,,3.0
1778,0.85,0.9,2.0,168.0,2.0,0.0,1.0,0.0,sales,medium,128.0,5.1298987149230735,0.8351648351648351,0.84375,0.43,0.53,0.18489999999999998,0.22790000000000002,0.28090000000000004,0.765,,2.0
1779,0.38,0.52,2.0,128.0,3.0,0.0,1.0,0.0,sales,medium,88.0,4.859812404361672,0.31868131868131866,0.25,0.45,0.57,0.2025,0.2565,0.32489999999999997,0.1976,,3.0
1780,0.76,0.84,5.0,227.0,5.0,1.0,1.0,0.0,sales,medium,127.0,5.429345628954441,0.7362637362637362,0.75,0.42,0.48,0.17639999999999997,0.20159999999999997,0.2304,0.6384,,5.0
1781,0.44,0.51,2.0,135.0,3.0,0.0,1.0,0.0,sales,medium,95.0,4.912654885736052,0.3846153846153846,0.234375,0.41,0.46,0.16809999999999997,0.1886,0.2116,0.22440000000000002,,3.0
1782,0.73,1.0,4.0,268.0,5.0,0.0,1.0,0.0,sales,medium,188.0,5.594711379601839,0.7032967032967032,1.0,0.44,0.55,0.1936,0.24200000000000002,0.30250000000000005,0.73,,5.0
1783,0.43,0.53,2.0,136.0,3.0,0.0,1.0,0.0,sales,medium,96.0,4.919980925828125,0.3736263736263736,0.265625,0.09,0.92,0.0081,0.0828,0.8464,0.22790000000000002,,3.0
1784,0.43,0.51,2.0,149.0,3.0,1.0,1.0,0.0,accounting,medium,109.0,5.0106352940962555,0.3736263736263736,0.234375,0.41,0.51,0.16809999999999997,0.20909999999999998,0.2601,0.2193,,3.0
1785,0.09,0.96,7.0,264.0,4.0,0.0,1.0,0.0,accounting,medium,124.0,5.579729825986222,0.0,0.9375,0.43,0.51,0.18489999999999998,0.2193,0.2601,0.08639999999999999,,4.0
1786,0.43,0.53,2.0,143.0,3.0,0.0,1.0,0.0,accounting,medium,103.0,4.969813299576001,0.3736263736263736,0.265625,0.38,0.51,0.1444,0.1938,0.2601,0.22790000000000002,,3.0
1787,0.45,0.57,2.0,138.0,3.0,0.0,1.0,0.0,hr,medium,98.0,4.9344739331306915,0.3956043956043956,0.3281249999999999,0.85,0.96,0.7224999999999999,0.816,0.9216,0.2565,,3.0
1788,0.42,0.48,2.0,146.0,3.0,0.0,1.0,0.0,hr,high,106.0,4.990432586778736,0.36263736263736257,0.1875,0.88,0.91,0.7744,0.8008000000000001,0.8281000000000001,0.20159999999999997,,3.0
1789,0.41,0.46,2.0,150.0,3.0,1.0,1.0,0.0,hr,low,110.0,5.017279836814924,0.35164835164835156,0.15625,0.44,0.46,0.1936,0.2024,0.2116,0.1886,,3.0
1790,0.44,0.55,2.0,156.0,3.0,0.0,1.0,0.0,hr,medium,116.0,5.056245805348308,0.3846153846153846,0.2968750000000001,0.11,0.92,0.0121,0.1012,0.8464,0.24200000000000002,,3.0
1791,0.09,0.92,7.0,245.0,4.0,0.0,1.0,0.0,technical,medium,105.0,5.5053315359323625,0.0,0.875,0.38,0.5,0.1444,0.19,0.25,0.0828,,4.0
1792,0.41,0.51,2.0,156.0,3.0,0.0,1.0,0.0,technical,medium,116.0,5.056245805348308,0.35164835164835156,0.234375,0.09,0.78,0.0081,0.0702,0.6084,0.20909999999999998,,3.0
1793,0.43,0.51,2.0,143.0,3.0,0.0,1.0,0.0,technical,medium,103.0,4.969813299576001,0.3736263736263736,0.234375,0.11,0.79,0.0121,0.0869,0.6241000000000001,0.2193,,3.0
1794,0.38,0.51,2.0,159.0,3.0,0.0,1.0,0.0,technical,low,119.0,5.075173815233827,0.31868131868131866,0.234375,0.11,0.88,0.0121,0.0968,0.7744,0.1938,,3.0
1795,0.85,0.96,4.0,217.0,5.0,0.0,1.0,0.0,technical,low,137.0,5.384495062789089,0.8351648351648351,0.9375,0.44,0.48,0.1936,0.2112,0.2304,0.816,,5.0
1796,0.88,0.91,4.0,234.0,6.0,0.0,1.0,0.0,technical,low,154.0,5.459585514144159,0.868131868131868,0.859375,0.38,0.51,0.1444,0.1938,0.2601,0.8008000000000001,,6.0
1797,0.44,0.46,2.0,138.0,3.0,0.0,1.0,0.0,technical,low,98.0,4.9344739331306915,0.3846153846153846,0.15625,0.1,0.87,0.010000000000000002,0.08700000000000001,0.7569,0.2024,,3.0
1798,0.11,0.92,7.0,265.0,4.0,0.0,1.0,0.0,technical,low,125.0,5.583496308781699,0.021978021978021983,0.875,0.45,0.57,0.2025,0.2565,0.32489999999999997,0.1012,,4.0
1799,0.38,0.5,2.0,145.0,3.0,0.0,1.0,0.0,technical,low,105.0,4.983606621708336,0.31868131868131866,0.21875,0.11,0.94,0.0121,0.10339999999999999,0.8835999999999999,0.19,,3.0
1800,0.09,0.78,6.0,263.0,4.0,0.0,1.0,0.0,technical,low,143.0,5.575949103146316,0.0,0.65625,0.36,0.48,0.1296,0.17279999999999998,0.2304,0.0702,,4.0
1801,0.11,0.79,6.0,264.0,4.0,0.0,1.0,0.0,technical,low,144.0,5.579729825986222,0.021978021978021983,0.671875,0.72,0.95,0.5184,0.6839999999999999,0.9025,0.0869,,4.0
1802,0.11,0.88,6.0,253.0,4.0,0.0,1.0,0.0,support,low,133.0,5.537334267018537,0.021978021978021983,0.8125,0.43,0.48,0.18489999999999998,0.2064,0.2304,0.0968,,4.0
1803,0.44,0.48,2.0,155.0,3.0,0.0,1.0,0.0,support,low,115.0,5.049856007249537,0.3846153846153846,0.1875,0.45,0.5,0.2025,0.225,0.25,0.2112,,3.0
1804,0.38,0.51,2.0,137.0,3.0,0.0,1.0,0.0,support,low,97.0,4.927253685157205,0.31868131868131866,0.234375,0.4,0.53,0.16000000000000003,0.21200000000000002,0.28090000000000004,0.1938,,3.0
1805,0.1,0.87,6.0,254.0,5.0,0.0,1.0,0.0,support,low,134.0,5.541263545158426,0.010989010989011005,0.796875,0.1,0.81,0.010000000000000002,0.08100000000000002,0.6561000000000001,0.08700000000000001,,5.0
1806,0.45,0.57,2.0,143.0,3.0,0.0,1.0,0.0,support,low,103.0,4.969813299576001,0.3956043956043956,0.3281249999999999,0.83,0.93,0.6889,0.7719,0.8649000000000001,0.2565,,3.0
1807,0.11,0.94,7.0,280.0,5.0,0.0,1.0,0.0,support,low,140.0,5.638354669333745,0.021978021978021983,0.90625,0.11,0.8,0.0121,0.08800000000000001,0.6400000000000001,0.10339999999999999,,5.0
1808,0.36,0.48,2.0,136.0,3.0,0.0,1.0,0.0,support,low,96.0,4.919980925828125,0.29670329670329665,0.1875,0.43,0.5,0.18489999999999998,0.215,0.25,0.17279999999999998,,3.0
1809,0.72,0.95,5.0,271.0,5.0,0.0,1.0,0.0,support,low,171.0,5.605802066295998,0.6923076923076922,0.921875,0.38,0.5,0.1444,0.19,0.25,0.6839999999999999,,5.0
1810,0.43,0.48,2.0,157.0,3.0,0.0,1.0,0.0,support,low,117.0,5.062595033026967,0.3736263736263736,0.1875,0.83,1.0,0.6889,0.83,1.0,0.2064,,3.0
1811,0.45,0.5,2.0,150.0,3.0,0.0,1.0,0.0,support,low,110.0,5.017279836814924,0.3956043956043956,0.21875,0.11,0.82,0.0121,0.09019999999999999,0.6723999999999999,0.225,,3.0
1812,0.4,0.53,2.0,127.0,3.0,0.0,1.0,0.0,support,low,87.0,4.852030263919617,0.34065934065934067,0.265625,0.43,0.52,0.18489999999999998,0.2236,0.27040000000000003,0.21200000000000002,,3.0
1813,0.1,0.81,6.0,271.0,4.0,0.0,1.0,0.0,technical,low,151.0,5.605802066295998,0.010989010989011005,0.703125,0.11,0.88,0.0121,0.0968,0.7744,0.08100000000000002,,4.0
1814,0.83,0.93,5.0,257.0,5.0,0.0,1.0,0.0,technical,low,157.0,5.552959584921617,0.8131868131868131,0.890625,0.43,0.46,0.18489999999999998,0.1978,0.2116,0.7719,,5.0
1815,0.11,0.8,7.0,305.0,4.0,0.0,1.0,0.0,technical,medium,165.0,5.723585101952381,0.021978021978021983,0.6875,0.1,0.89,0.010000000000000002,0.08900000000000001,0.7921,0.08800000000000001,,4.0
1816,0.43,0.5,2.0,152.0,3.0,0.0,1.0,0.0,management,medium,112.0,5.030437921392435,0.3736263736263736,0.21875,0.44,0.51,0.1936,0.22440000000000002,0.2601,0.215,,3.0
1817,0.38,0.5,2.0,144.0,3.0,0.0,1.0,0.0,IT,medium,104.0,4.976733742420574,0.31868131868131866,0.21875,0.82,0.91,0.6723999999999999,0.7462,0.8281000000000001,0.19,,3.0
1818,0.83,1.0,5.0,269.0,5.0,0.0,1.0,0.0,IT,medium,169.0,5.598421958998375,0.8131868131868131,1.0,0.1,0.86,0.010000000000000002,0.08600000000000001,0.7395999999999999,0.83,,5.0
1819,0.11,0.82,7.0,285.0,4.0,0.0,1.0,0.0,IT,medium,145.0,5.655991810819852,0.021978021978021983,0.71875,0.1,0.95,0.010000000000000002,0.095,0.9025,0.09019999999999999,,4.0
1820,0.43,0.52,2.0,136.0,3.0,0.0,1.0,0.0,IT,medium,96.0,4.919980925828125,0.3736263736263736,0.25,0.3,0.89,0.09,0.267,0.7921,0.2236,,3.0
1821,0.11,0.88,6.0,294.0,4.0,0.0,1.0,0.0,IT,medium,174.0,5.68697535633982,0.021978021978021983,0.8125,0.1,0.93,0.010000000000000002,0.09300000000000001,0.8649000000000001,0.0968,,4.0
1822,0.43,0.46,2.0,157.0,3.0,0.0,1.0,0.0,product_mng,medium,117.0,5.062595033026967,0.3736263736263736,0.15625,0.39,0.5,0.1521,0.195,0.25,0.1978,,3.0
1823,0.1,0.89,6.0,280.0,4.0,0.0,1.0,0.0,product_mng,medium,160.0,5.638354669333745,0.010989010989011005,0.828125,0.14,0.47,0.019600000000000003,0.0658,0.22089999999999999,0.08900000000000001,,4.0
1824,0.44,0.51,2.0,152.0,3.0,0.0,1.0,0.0,product_mng,medium,112.0,5.030437921392435,0.3846153846153846,0.234375,0.82,0.92,0.6723999999999999,0.7544,0.8464,0.22440000000000002,,3.0
1825,0.82,0.91,5.0,276.0,6.0,0.0,1.0,0.0,product_mng,medium,176.0,5.6240175061873385,0.802197802197802,0.859375,0.09,0.9,0.0081,0.081,0.81,0.7462,,6.0
1826,0.1,0.86,6.0,247.0,4.0,0.0,1.0,0.0,IT,medium,127.0,5.5134287461649825,0.010989010989011005,0.78125,0.54,0.83,0.2916,0.4482,0.6889,0.08600000000000001,,4.0
1827,0.1,0.95,5.0,286.0,4.0,0.0,1.0,0.0,RandD,high,186.0,5.659482215759621,0.010989010989011005,0.921875,0.61,0.58,0.3721,0.35379999999999995,0.3364,0.095,,4.0
1828,0.3,0.89,5.0,257.0,5.0,0.0,1.0,0.0,RandD,low,157.0,5.552959584921617,0.23076923076923073,0.828125,0.1,0.79,0.010000000000000002,0.07900000000000001,0.6241000000000001,0.267,,5.0
1829,0.1,0.93,6.0,258.0,4.0,0.0,1.0,0.0,RandD,medium,138.0,5.556828061699537,0.010989010989011005,0.890625,0.1,0.9,0.010000000000000002,0.09000000000000001,0.81,0.09300000000000001,,4.0
1830,0.39,0.5,2.0,151.0,3.0,0.0,1.0,0.0,RandD,medium,111.0,5.0238805208462765,0.32967032967032966,0.21875,0.36,0.49,0.1296,0.1764,0.24009999999999998,0.195,,3.0
1831,0.14,0.47,4.0,175.0,2.0,0.0,1.0,0.0,RandD,medium,95.0,5.170483995038151,0.05494505494505497,0.171875,0.1,0.97,0.010000000000000002,0.097,0.9409,0.0658,,2.0
1832,0.82,0.92,4.0,252.0,5.0,0.0,1.0,0.0,marketing,medium,172.0,5.53338948872752,0.802197802197802,0.875,0.84,1.0,0.7055999999999999,0.84,1.0,0.7544,,5.0
1834,0.09,0.9,6.0,295.0,4.0,0.0,1.0,0.0,accounting,low,175.0,5.69035945432406,0.0,0.84375,0.41,0.49,0.16809999999999997,0.2009,0.24009999999999998,0.081,,4.0
1835,0.54,0.83,6.0,165.0,6.0,0.0,1.0,0.0,support,low,45.0,5.111987788356544,0.4945054945054945,0.734375,0.37,0.51,0.1369,0.1887,0.2601,0.4482,,6.0
1836,0.61,0.58,2.0,264.0,4.0,0.0,1.0,0.0,technical,low,224.0,5.579729825986222,0.5714285714285714,0.3437499999999999,0.43,0.56,0.18489999999999998,0.24080000000000001,0.31360000000000005,0.35379999999999995,,4.0
1837,0.1,0.79,6.0,275.0,4.0,0.0,1.0,0.0,management,low,155.0,5.62040086571715,0.010989010989011005,0.671875,0.46,0.53,0.2116,0.24380000000000002,0.28090000000000004,0.07900000000000001,,4.0
1838,0.1,0.9,6.0,299.0,4.0,0.0,1.0,0.0,marketing,low,179.0,5.703782474656201,0.010989010989011005,0.84375,0.09,0.84,0.0081,0.0756,0.7055999999999999,0.09000000000000001,,4.0
1839,0.36,0.49,2.0,147.0,3.0,0.0,1.0,0.0,marketing,low,107.0,4.997212273764115,0.29670329670329665,0.203125,0.78,0.86,0.6084,0.6708000000000001,0.7395999999999999,0.1764,,3.0
1840,0.1,0.97,7.0,306.0,4.0,0.0,1.0,0.0,marketing,low,166.0,5.726847747587197,0.010989010989011005,0.953125,0.45,0.53,0.2025,0.23850000000000002,0.28090000000000004,0.097,,4.0
1841,0.84,1.0,5.0,242.0,5.0,0.0,1.0,0.0,sales,low,142.0,5.493061443340548,0.824175824175824,1.0,0.42,0.47,0.17639999999999997,0.1974,0.22089999999999999,0.84,,5.0
1842,0.38,0.51,2.0,159.0,3.0,0.0,1.0,0.0,sales,low,119.0,5.075173815233827,0.31868131868131866,0.234375,0.46,0.53,0.2116,0.24380000000000002,0.28090000000000004,0.1938,,3.0
1843,0.41,0.49,2.0,147.0,3.0,0.0,1.0,0.0,sales,low,107.0,4.997212273764115,0.35164835164835156,0.203125,0.39,0.49,0.1521,0.1911,0.24009999999999998,0.2009,,3.0
1844,0.37,0.51,2.0,154.0,3.0,1.0,1.0,0.0,sales,low,114.0,5.043425116919247,0.30769230769230765,0.234375,0.36,0.51,0.1296,0.18359999999999999,0.2601,0.1887,,3.0
1845,0.43,0.56,2.0,129.0,3.0,0.0,1.0,0.0,sales,low,89.0,4.867534450455582,0.3736263736263736,0.3125000000000001,0.43,0.53,0.18489999999999998,0.22790000000000002,0.28090000000000004,0.24080000000000001,,3.0
1846,0.46,0.53,2.0,161.0,3.0,0.0,1.0,0.0,sales,low,121.0,5.087596335232384,0.4065934065934066,0.265625,0.85,0.87,0.7224999999999999,0.7394999999999999,0.7569,0.24380000000000002,,3.0
1847,0.09,0.84,6.0,269.0,4.0,0.0,1.0,0.0,sales,low,149.0,5.598421958998375,0.0,0.75,0.11,0.92,0.0121,0.1012,0.8464,0.0756,,4.0
1848,0.78,0.86,5.0,274.0,5.0,0.0,1.0,0.0,sales,low,174.0,5.616771097666572,0.7582417582417582,0.78125,0.11,0.9,0.0121,0.099,0.81,0.6708000000000001,,5.0
1849,0.45,0.53,2.0,159.0,3.0,0.0,1.0,0.0,sales,low,119.0,5.075173815233827,0.3956043956043956,0.265625,0.38,0.47,0.1444,0.17859999999999998,0.22089999999999999,0.23850000000000002,,3.0
1850,0.42,0.47,2.0,135.0,3.0,0.0,1.0,0.0,sales,low,95.0,4.912654885736052,0.36263736263736257,0.171875,0.43,0.57,0.18489999999999998,0.24509999999999998,0.32489999999999997,0.1974,,3.0
1851,0.46,0.53,2.0,147.0,3.0,0.0,1.0,0.0,sales,low,107.0,4.997212273764115,0.4065934065934066,0.265625,0.75,1.0,0.5625,0.75,1.0,0.24380000000000002,,3.0
1852,0.39,0.49,2.0,142.0,3.0,0.0,1.0,0.0,sales,low,102.0,4.962844630259907,0.32967032967032966,0.203125,0.11,0.92,0.0121,0.1012,0.8464,0.1911,,3.0
1853,0.36,0.51,2.0,130.0,3.0,0.0,1.0,0.0,sales,low,90.0,4.875197323201151,0.29670329670329665,0.234375,0.1,0.9,0.010000000000000002,0.09000000000000001,0.81,0.18359999999999999,,3.0
1854,0.43,0.53,2.0,147.0,3.0,0.0,1.0,0.0,sales,medium,107.0,4.997212273764115,0.3736263736263736,0.265625,0.1,0.81,0.010000000000000002,0.08100000000000002,0.6561000000000001,0.22790000000000002,,3.0
1855,0.85,0.87,5.0,246.0,5.0,1.0,1.0,0.0,sales,medium,146.0,5.5093883366279774,0.8351648351648351,0.796875,0.37,0.5,0.1369,0.185,0.25,0.7394999999999999,,5.0
1856,0.11,0.92,6.0,281.0,4.0,0.0,1.0,0.0,sales,medium,161.0,5.641907070938114,0.021978021978021983,0.875,0.11,0.93,0.0121,0.1023,0.8649000000000001,0.1012,,4.0
1857,0.11,0.9,6.0,253.0,4.0,0.0,1.0,0.0,sales,medium,133.0,5.537334267018537,0.021978021978021983,0.84375,0.45,0.46,0.2025,0.20700000000000002,0.2116,0.099,,4.0
1858,0.38,0.47,2.0,128.0,3.0,0.0,1.0,0.0,sales,medium,88.0,4.859812404361672,0.31868131868131866,0.171875,0.44,0.48,0.1936,0.2112,0.2304,0.17859999999999998,,3.0
1859,0.43,0.57,2.0,129.0,3.0,0.0,1.0,0.0,sales,medium,89.0,4.867534450455582,0.3736263736263736,0.3281249999999999,0.44,0.56,0.1936,0.24640000000000004,0.31360000000000005,0.24509999999999998,,3.0
1860,0.75,1.0,5.0,223.0,6.0,0.0,1.0,0.0,accounting,medium,123.0,5.4116460518550396,0.7252747252747253,1.0,0.11,0.77,0.0121,0.0847,0.5929,0.75,,6.0
1861,0.11,0.92,6.0,269.0,4.0,0.0,1.0,0.0,accounting,medium,149.0,5.598421958998375,0.021978021978021983,0.875,0.79,0.93,0.6241000000000001,0.7347,0.8649000000000001,0.1012,,4.0
1862,0.1,0.9,7.0,269.0,4.0,0.0,1.0,0.0,accounting,medium,129.0,5.598421958998375,0.010989010989011005,0.84375,0.8,0.9,0.6400000000000001,0.7200000000000001,0.81,0.09000000000000001,,4.0
1863,0.1,0.81,7.0,244.0,5.0,0.0,1.0,0.0,hr,medium,104.0,5.501258210544727,0.010989010989011005,0.703125,0.1,0.87,0.010000000000000002,0.08700000000000001,0.7569,0.08100000000000002,,5.0
1864,0.37,0.5,2.0,154.0,3.0,0.0,1.0,0.0,hr,medium,114.0,5.043425116919247,0.30769230769230765,0.21875,0.09,0.93,0.0081,0.0837,0.8649000000000001,0.185,,3.0
